,org_label,text,label
7841,0,"Neplánujete dát mezi slevy slevu na pizzu Zlín, Otrokovice? Děkuji :-)",2
7842,0,to je vlastně fakt ..,2
7843,0,"Dobrý den rád bych se zeptal zda je u vás stále samec tygra malajského Surat?Jestli odešel nebo umřel,kdy to bylo?",2
7844,p,pěkná fotečka,1
7845,p,Děkuji moc!,1
7846,0,"když už rozdáváte irobot zdarma, nebude na ně taky nějaká super sleva? :)",2
7847,0,"Zase Voip, to je jako jabka a hrušky. Až narazíte na podobnou nabídku, ale v GSM, pak to bude zajímavý.",2
7848,n,"Né samozřejmě nic proti, ale bývají tu prostě lepší ;-) tenhle mi přišel vyloženě hloupý.",0
7849,n,tam bych nešel,0
7850,0,"Že seš to ty, tak ti to za litr seženu .-)",2
7851,p,:-) úžasný Vánoční jukebox... díky,1
7852,0,"Stejný jako Orange Monte Carlo, což je brandovaný ZTE Skate.",2
7853,p,"Dnes jsem ji poprvé zkusila, zajímavá těžší květinová vůně, mně se líbila. :)",1
7854,p,Vanilková a skořicová kofola.:-),1
7855,0,"Tak proc jste neodpovidaly,kdyz jsem se ptala zda nehledate nove lidičky :-D",2
7856,n,"do hlavy mi lezou jen samé morbidní věci, nejspíš jí přejelo auto...",0
7857,n,Ne. Chce to nepapouškovat nesmysly z jejich reklamních letáků a na druhé straně potrestat operátory za klamavou reklamu.,0
7858,p,pěkne fakt pěkne,1
7859,0,hj podle mě to bude čokoláda :)) :D,2
7860,n,Kéž by to byla pravda a stálo to 20.. všude to stojí aspoň 25,0
7861,0,"Ano, souhlasím....vlastní zkušenost.::)))",2
7862,0,milane zaplatím ti léčebnu ?,2
7863,p,v Tescu už je :) a je boží,1
7864,p,Jo taky bych brala. :D,1
7865,0,slevochlast akce :))),2
7866,0,"No vzdycky, kdyz prisel mail, tak ten den to bylo v McD (pokud nebylo v mailu uvedeno jinak). Ocihnu dneska pres obed =D",2
7867,0,"O nove kofole jsem psal uz v lete, kdy probehl focus group :-) tak jsem zvedav jak reklama dopadla :-)",2
7868,0,mě by se hodily tři,2
7869,0,je to sníh na stromě ve tvaru ledního medvěda :),2
7870,n,zájimalo by mě kdy už vám konečně půjde web???na stránkách máte v úterý a to je dnes a pořád nic..už mě to začíná fakt štvát!!!,0
7871,n,u mě taky nefunkční,0
7872,p,"tak to je super... myslela jsem, ze se ten projekt uz totalne zabalil, ze to letadlo uz nikdo nechce :) snad se taky prijedu podivat!",1
7873,0,"týýýý krááávo stará, eště savjetská výroba.....",2
7874,n,nejsem fanouškem satelitů... ale pokud to půjde s O2 tak jak ted tak budu muset udělat kompromis,0
7875,n,Kdy půjdou dole vidět průběžné výsledky ? docela mě to štve :D,0
7876,0,"Ahoj Milko :-) je možný, že za dva dny hráčka této soutěže mohla získat 136 hlasů?",2
7877,p,je já chci taky..:),1
7878,0,O2 Guru mě kdyžtak opraví. ;-) a něco nabídne. Už je to nad mé sily. Hodně štěstí...,2
7879,0,Mohla bych se taky přidat? Zkoušíme to už 4 dny a pořád chyba :( Lucinka.Mertova@seznam.cz,2
7880,0,"Já bych ji rád viděl, je to už taková součást Vánočního období stejně jako stromeček a cukroví.",2
7881,p,Asi se odstěhuju do Prahy..... ;) držte mi místo :)),1
7882,p,Časomíra = nejvíc! :-),1
7883,n,výhra bude fotografie z xbox 360 kterou si připíchneme na zeď :-D,0
7884,p,originál je stejně nejlepší xP,1
7885,n,"Pavle, je mi to jasné. Ale irituje mne, že organizace dokáže vyjednat královské podmínky a fyzická osoba může bušit jako hluchý do vrat.",0
7886,p,božská fotka hned bys si dal :D,1
7887,0,na straně VF ... už jsem jim tam volal ... :-),2
7888,0,Nebude ve slevomatu nějaká fotokniha??,2
7889,n,"stale se mi nikdo neozval s nabidkou smlouvy, mate uz tak hodne penez ze nechcete udrzet zakaznika?",0
7890,p,děkuji kristýnko že jsi si na mě vzpoměla jsi zlatíčko,1
7891,n,"Omlouvám se, ale už dlouho jsem nic tak trapnýho neviděl :-D",0
7892,0,žádný strach.... každý den k obědu trojku dávám :o),2
7893,n,"já nevytočila nic, snad příště. :-(",0
7894,n,dvě slevy??? To je docela málo ne? :o((,0
7895,0,Jak to bude s Nano SIM kartou? Dá se zmenšit na prodejně nebo si budu muset zažádat o novou?,2
7896,n,"hmmmmmmmmmmmmmmmm, si ho užij..... doufám že příště Vodafon napadne, ať někdo dotáhne akvárko....",0
7897,p,"Děcká, nebuďte hnidopiši. Já taky vím o co jde, ale nebrání mě to se zasmát. Dyk je to dobrý.",1
7898,n,Co je to za nesmysl určovat v dnešní době nejaký FUP?!! A ješte k tomu nehorázne předražený??!!! Kdy už konečne přestanete okrádat lidi?!!!,0
7899,p,Hezký :D Kofola cestuje všude :D :D,1
7900,0,Taky Učko Shánim :D,2
7901,p,Miluju jeho vůně ... zkusím i tuto :-),1
7902,0,Souhlasím.. Taky bych Xperii S uvítal v nabídce..,2
7903,p,Překrásné zvířátko.,1
7904,0,a to bude jen v těch termínech k mání,2
7905,n,plky plky...,0
7906,p,"Jakmile mi kolegyně řekla,čím tak úžasně voní,musela jsem si ho objednat ;-)",1
7907,0,dobrý den mám otázku...váš kolega mi nabízel tarif pro mě super ale ted když se zeptám operátoru o ničem takovém neví...jak je to možné ?,2
7908,p,"mám samsung 7,5 roků dodnes a jsem spokojená-super :-)",1
7909,0,"Smlouva na dobu neurčitou Mám volnost, svobodu a žádné závazky. http://www.t-mobile.cz/dcpublic/Cenik_sluzeb_T-Mobile.pdf",2
7910,0,"No my ji máme vyfocenou teď ze soboty 11.8. docela budila respekt... Hlavně já jsem se bála, že udělá hup a přeskočí... ;D",2
7911,0,pozdě švagrová :-D,2
7912,0,Před asi měsíce seděli na vajíčkách. Nakonec nic...,2
7913,p,Mockrát děkuji :),1
7914,p,děkuji za odpověď. Už se nám podařilo dovolat.,1
7915,n,Tomáš Benda... tak vy jste typickej čech!!! Furt jenom peníze.,0
7916,0,ale... společensky vyžadováno? To dala dohromady nějaká velká hlava :-),2
7917,0,"Dobrý den, chtěla bych se zeptat zda máte v prodeji telefon Sony xperia miro v černorůžové barvě.",2
7918,p,"nádhená vůně,a dlouho vydrží vonět:-)",1
7919,0,"Všichni si vychvalujete O2,..ale O2 nemá tak kvalitní techniky:D",2
7920,0,"Tarif je určen pro zákazníky, který si objednají na dva roky. Lze si přenést číslo na smlouvu. Lukáš",2
7921,n,"štve mě, že je to všechno v Praze a co takhle Chomutov, Most, Kadan?",0
7922,n,Ja už tam u tech lidi skore nevidim :(,0
7923,p,"už se moc těšim, až je uvidim naživo :-)",1
7924,p,Blahopřejeme k úspěchu!Nádhera.,1
7925,n,Ty minulé skleničky ve tvaru plechovek byly originálnější a hezčí.,0
7926,0,Dnes jsem ztratil telefon a chci se zeptat jestli nejak nejde zjistit kde se nachazi ?,2
7927,n,Psal jsem uz mail na Peci o zakazniky a nic...,0
7928,0,nějaké mi přebývali a více už nasbírat asi nestihnu tak přeposílám pár bodíků:-),2
7929,p,V tomto případě musím dát operátorce za pravdu :-),1
7930,0,Chytrý s rychlím :D,2
7931,n,"zase jsem to nestih, poslední dobou mi skoro pokaždý tyhle bomba akce utečou přímo před očima :-(",0
7932,p,praktické! hodil by se mi,1
7933,0,prostě dávno :D,2
7934,n,Dal jsem like jen proto abych mohl napsat že tenhle operátor je děsně drahý.,0
7935,0,"O2 cz ,dovíme se na strance taky,že už je po telefonech?Až se všechny rozdají,date mám i vedet že je po?",2
7936,n,nejvěči smejd sony kdo ma sony tak se trha a nejde jak ma za chvilku v prdeli...,0
7937,n,No já posílala ve čtvrtek a už taky počítám s tím že povlečení mít nebudu... :(,0
7938,0,Náš Matěj má také rád umyvadlo,2
7939,p,"ale jo, jinak pěkný:-)tak prosím něco zelenýho:-)",1
7940,0,":o) .... pomalinku se stěhuji i s notebookem do postele .... chtěla bych vydržet, ale nevím, nevím .....",2
7941,0,já osobně finger food tedy hermelínky....,2
7942,p,"tak se těším slevomate,že příští týden bude koleno :-)",1
7943,0,souhra náhod...nemáme tam co dělat...,2
7944,p,přeju všecko nej k 1. narozkám,1
7945,n,To je opravdu vybornej vysmech:-) chces zpet sve penize? Zaplat:-),0
7946,0,"Jsem u slevomatu nová - můžete mi prosím říci, jak mohu využít získané kredity? Na co jsou?",2
7947,p,"Ty vogo - teď jak jsem tu Kofolu viděla, jsem začlala uplně slintat.. :-X :D",1
7948,0,to auto stojí 350 000 Kč! :P,2
7949,0,dobrý den!dá se nakombinovat sleva věrnostního programu se slevou 500 za starý mobil?,2
7950,p,"ty obdélníkové, v levém dolním rohu, ty jsou nejlepší !!",1
7951,p,"Dobrý večer, děkuji za info. Petr",1
7952,p,Úžasná Nina Ricci a Burberry... ♥ máme stejný vkus :),1
7953,p,"kočičky jsou úžasný,hned bych jednu brala... :)je to hezký nápad",1
7954,0,"Chtěla jsem se zeptat, jestli se začne znovu pordávat marcipánová Milka, v poslední době se nějak ztratila z prodeje...",2
7955,0,ma nekdo H navic? :) jestli ano piste do zprav s nabidkou co za to :),2
7956,n,Očividně je to vůbec nezajímá!!!,0
7957,0,"Markéta: Tak se Slevomatu nabídni, že jim budeš schánět brněnské nabídky a bude :)",2
7958,n,Zadarmo je akorát tak registrace na Slevomatu ;-),0
7959,0,tak u nás říkame na čtverečky :-)) i když je to obdelníček :-)),2
7960,0,"Dobry den, uz jsem v zahranici a nemam aktivovany roaming? Muzete mne prosim navezt jak ho lze aktivovat? Mockrat diky !",2
7961,p,To je krásné Tome,1
7962,n,ja bych dala celé od znova až bude fungovat jak ma -,0
7963,p,Chci takovy hrnecek :-),1
7964,0,Mám kamaráda který je tydýt :-D :-D,2
7965,p,"držím moc pěsti, ať se narodí zdravé a silné žirafátko!",1
7966,0,Tak nějak tuším jaká bude odpověď. Ale třeba překvapíte..,2
7967,0,Polární medvídek =)),2
7968,p,souhlasím:-),1
7969,0,a jestly to tam dává státní televize asi se jich musím zeptat!!!!,2
7970,0,To by měli dělat ke všem vůním.,2
7971,n,No to jim určitě pomůže..!,0
7972,p,no tak to potřebuju.. :) mnaam..,1
7973,p,Tak Lucinka Kohoutová tohle si přeji k ježíšku :),1
7974,p,Skvělá zpráva ! Už se na dalšího opičáka těším.,1
7975,p,Nemáte zač :),1
7976,n,"To nevím, co jsem koukala, u nás jsou jen hnědý :(",0
7977,0,Už některému výherci z 1 kola přišel email ?,2
7978,0,"však v pořádku ;) já jen, že se tu k tomu nikdo neměl, tak jsem aspoň přispěla svým poznatkem..",2
7979,0,Tajemnější a teplejší verze??,2
7980,0,Platíte jen když do ní voláte. Jinak ne.,2
7981,n,"2 obálky odeslané 3.9. stále nepřičtené, a to už je dnes poledne...",0
7982,p,Dotazník odeslán. Děkuji za odpověď a jako dlouholetí klienti doufáme v rozumnou domluvu.,1
7983,0,mam známou a ta je špendlí k sobě tak to nereší,2
7984,p,Moje řeč... :),1
7985,0,wtf jakej vocas to může počítat já bych se z toho zbláznil :D :D,2
7986,n,"Ne toto hrát nebudeme, protože všechy tyto hry jsou oběťmi podvodu. Dokud dotyční nepředvedou nahrané video, tak to nemá význam.",0
7987,0,"Nějaká slevička do salónu Sabai by nebyla? Mají pobočku v Brně, v Praze, Bratislavě....Mě by se to šiklo;-)))",2
7988,0,tady mám pro vás obrázek gaviála,2
7989,0,"vyřešilo se to! a určitě to nebyla jenom moje chyba, kdybych měla telefon s internetem tak neřeknu nic.. Prostě jsme to vyřešili a je to",2
7990,0,"A co podniknout hromadný sex.,.",2
7991,n,"No, v ČR je to úplně jedno, u jakého operátora jste :)",0
7992,0,k balení kofol nafukovacího antonia banderase ?,2
7993,p,čočičky jsou ťuťky úžasný :-)),1
7994,n,To je tak když dělají Bb na poslední chvíli...,0
7995,0,"Kačí hezký, už vidím hotel natřískaný zamilovanýma dvojicema, zajímavá představa Silvestra. :)",2
7996,n,"tak na to, abych byla v prde*i snad slevomat nepotřebuju =)",0
7997,p,"solidni cecky ma ta tmavovlaska,nenechal bych se dlouho premlouvat,chvilu jo,asi rak 3vteriny... :-)",1
7998,p,"Znám, vydařená výstava, doporučuji!",1
7999,p,"za 18 hodin , skvělá Milka",1
8000,n,tohle prostě přehnali nááááářez,0
8001,p,Dekuji za dokonalou odpoved :),1
8002,p,Jdu do toho :-),1
8003,p,"Super, mobil pracuje v novém :) a povedeném, podobném Androidu :). Díky :)",1
8004,n,"tak už přestávám věřit,14 dní čekám na připsání bodů,je to možně??????",0
8005,n,"Marku, spíš svině převlečená za kamaráda.",0
8006,p,Vůbec mi ho není líto a už se moc těším :-),1
8007,n,"Dobry den. Ondro, me nezajima konkurence. Jsem vas zakaznik 10 let a nechal jsem vam na trzbach kolem dveste tisic.",0
8008,n,mně taky chodí všechno 2x ... a nejlíp v 6 ráno. To fakt nechápu,0
8009,n,"škoda, že se to seká :(",0
8010,0,Já chci taky pro dospělé:-),2
8011,0,ty si s tema žralokama prostě nedáš pokoj!,2
8012,0,"Litujeme, šéfa gangu se Vám nepodařilo chytit. Byli jste mezi 5310 - 5325.",2
8013,n,"Tak, ted jeste doladit to hlavni, predrazene sluzby :-) :-)",0
8014,0,Přesně. Já už v McDonaldu nebyl dlouho. :( :D,2
8015,p,"Hmmm,to bych si nechala líbit :)",1
8016,n,"koukám, že admin O2 neodpovídá na otázky. Alespoň ne na ty, které se týkají cen za mobilní služby. Celkem slušná ignorace :)",0
8017,p,Štěpán: taky jsem zvědavý jak dopadne měření. Jinak trať v Radotíně je fakt supr. Hlavně ta délka a naučit se všechny zatáčky.,1
8018,0,jednu sem tam ke kachnicce poslal... :),2
8019,p,Krásné vánoce :-)),1
8020,p,"mooooc pěkný, stálo za to vydržet :-)!!!! Gratuluju!!!!",1
8021,p,"Chickenburger či jak se to píše, dneska sem si ho dala a čóveče dobrýýý :DD",1
8022,0,Mají kredity nějakou platnost do kdy je musím vyčerpat?,2
8023,p,nejlepsi.. pouzivam uz x let a stale krasna!,1
8024,0,"Katie: Zkuste vypnout, zapnout :)",2
8025,p,"Souhlasím, fakt mi to sledování chybí :))) Bylo to fantastické a číst průběžné komentáře byl požitek...",1
8026,0,už de vidět hlavička draka 21:15 30.7.2012 třetí dolní vajíško,2
8027,n,tak to jste dobrý kokoti :-D,0
8028,n,"Nic moc chuť, je to fakt pro fajnšmekry zralých sýrů. Jak sýr, tak omáčka.",0
8029,0,Dekuji budu tedy nadále čekat,2
8030,p,"vkusné, pěkné... :o)",1
8031,p,Krásná fotka,1
8032,0,"h nemám ale vyměním L za N,P,M,B,G,A,O A big mac ;)",2
8033,0,Něco mi uniklo ?,2
8034,p,nádherné vůně ;-),1
8035,0,to by mě taky zajímalo.,2
8036,n,"V Karviné máme také několik firemních čísel mimo signál, což je dost průšvih!",0
8037,0,...na Hluboké to ani jinak nejde... :),2
8038,p,"Moc se mi to líbí,úžasné!",1
8039,0,Můj Android Market to dsl.cz vůbec nenašel :-(,2
8040,0,Onřej: a k tomu sou všichni nazí a krásní.. a Leoš do toho zpívá že neni svalnatej.. ; Pak chápu že se to některým třeba včera nelíbilo.. :),2
8041,0,a na takovejch hodnotach je ale bohuzel postavena cela dnesni spolecnost... vsichni delaji do vyse sveho platu :),2
8042,n,je mi to moc líto - taková ztráta :-(,0
8043,0,"Ovšem nutno podotknout, že zátiší s hráškově zelenou fabii tomu dodává na pro100 skvostnou atmosféru",2
8044,0,Aneta Černá: to bylo v Praze??? Vždyť je tam turniket a každý návštěvník jím musí projít s použitím vstupenky!!!,2
8045,0,Kdyby ten půlitr byl pravej a plnej kofči..,2
8046,0,"Jestli jsou to opravdu ty brazilské,tak si kupte o číslo větší.Mají na sobě někdy i evropské číslování,ale nesedí to,jsou menší.",2
8047,n,"neprisel, zrovna jsem jim sem chtela napsat, ale kdyz neodpovedeli tobe, neodpovi ani me..",0
8048,n,Ten který bude mít tarif jako v civilizovaném světě .),0
8049,n,"O2 CZ: ""Každých 10 minut připojíme k internetu novou českou rodinu! Co stihnete za 10minut vy?"" Zákazník: ""Projet vaši FUP!""",0
8050,0,"Ivo, budu se za vás modlit i coby ateista :D",2
8051,0,"Dobrý den, jaký je poplatek v případě, že chci vypovědět smlouvu?",2
8052,0,Už to sem nedávejte xD Dělá mi to chutě :),2
8053,0,"Kde ""u nás"" ?",2
8054,0,Na co jim malovat iluzy dokonalého světa.,2
8055,0,Dobrý den chtěl bych se zeptat kdy začnou gorily opět chodit do výběhu?,2
8056,0,Jednoduše KOFI,2
8057,0,Hádejte se kvůli kofole..;) nemáte něco lepšího na práci? :D,2
8058,n,"Já žasnu, kdo vymyslel tuhle úchylnou sérii reklam.....",0
8059,n,Minimálně s L+ tarifem ... :) Kkti,0
8060,p,Já jsem u tmobilu už 7let a jsem spokojená!,1
8061,0,určitě máš kancl vedle gen.řídi :D,2
8062,0,"jestli neuvažujete o tom, že kredity z kola šteští budou platit neomezeně :o)nebo aspoň dýl než je to teď",2
8063,0,"kde najdu seznam výherců,děkuji",2
8064,p,Huráá a blahopřeji...,1
8065,0,Za chvilku si budeme moct odstranit i celý obličej:D,2
8066,n,"a ja myslela ze to jen me xD... zkousim to uz od vcerejska, jeste jsem nespala, ani jednou to neslo, nechapu jako",0
8067,n,Kofola je cigánský pot :-! :-P :D,0
8068,0,Já chci zase Mexiko.,2
8069,0,"mezi 14:50 - 15:50 ,stejně už se to prozradilo ,takže to je jedno xD",2
8070,0,mno frajerka skočit z mosu i s kolem a bez otevření padáku :),2
8071,0,včera jsme kolem něho jeli,2
8072,n,"Občas mi sms brána neskočí. JEdnou se mi podařilo sms odeslat, ale ted uz mi dochází trpelivost.",0
8073,0,"na internetu v ceníku tam maj 119,-, ale ještě nadávno to bylo 115,-",2
8074,0,"já, nejsou money a čas",2
8075,0,JAj ty si vul to máš u simkarty u toho letáku ne v kterym si měl kartu :-DDDD co si vyváděl,2
8076,0,a vyměnit se dá na pobočce?,2
8077,0,Táborsko by bylo nejlepší:),2
8078,p,moc děkuji milce vše nám přišlo hrníčky jsou nádherné a syn spokejený dělá si sám tassimo milku děkuji děkuji děkuji,1
8079,n,Jaktože nekterym odpovíte a me ne?!!!,0
8080,p,j je skvěla i ten černej krasně voni,1
8081,0,Balonky jsou jen do výšky 250m... každopádně ted ta hra už nejde vůbec takže asi máme smůlu,2
8082,0,Pravděpodobnost skoro stejná jako ve sportce :-),2
8083,0,"Ahoj, nezkoušeli jste domluvit slevu na Fresh drinky v Mangaloo? :-)",2
8084,0,košík je levnější :D,2
8085,n,"Milý Slevomate, není možné se vám dovolat a na maily neodpovídáte.Odečetli jste mi částku za voucher dvakrát, co s tím uděláme?",0
8086,0,"platbu kartou bych zavedla všude, nenosit peníze, to by bylo něco :)",2
8087,0,Nebo klasicky na pobočce či přes infolinku *11,2
8088,p,Mám dva velké :)) jsou super...,1
8089,n,"Přitom by stačilo upravit ceny volání tak, jaké jsou v okolních zemích...",0
8090,p,To je nádhera!,1
8091,p,já tež si davam... brigada je velka fuška... ale kofola to vždy vyladí :D,1
8092,0,co to stoji ?,2
8093,0,"my to ví,e",2
8094,0,"Aha, takže nejsem sama, no tak si počkám no",2
8095,n,Olli Ba'al Zapleta:l Koupím na ONU a ušetřím na litru 5kč k tomu nepotřebuji O2 ani Agip/// za vašim autem bych teda jet nechtěla...,0
8096,0,Někdo bohužel na ty sms ma.. ale když jsem doma určitě nebudu psat z mobilu.. ale urcitě z internetu.:),2
8097,0,"Marti ale jen těm, co nevyplnili adresu ve formuláři :) ty seknuté se odeslali, to tu psali, tak už se můžete těšit na čokoládky :)",2
8098,0,johny knírač,2
8099,0,"mě se to stává vždycky, nevadí",2
8100,n,Nejde bohužel i dnes.... Opravdu úžasné stránky. O rychlosti ani nemluvím....,0
8101,0,"ano v mekáči,kamarád dělal v shopping parku a teď pracuje na Nové Karolíně. A jsem si jistý,chutnají stejně jako chees za 20 :-D",2
8102,p,"Jéé, děkuju :-))))",1
8103,0,Nazdar neví někdo jestli je možný obědnat zboží z e-shopu aby mi přišlo na prodejnu??,2
8104,p,už mam chut :),1
8105,0,"Mám 6 bodů navíc. Pokud by měl někdo zájem, tak se ozvěte :-)",2
8106,p,moře Sázava Hory prostě parádaaa :),1
8107,0,"Sloní trus, to není hnus, pod kytičky si ho zkus :-)",2
8108,0,Ve velkoskladu (odběr možný už od 15ks plechovek) je cena Pepsi 5kč za kus vč. daně po celý rok :-),2
8109,0,nějaký pěkně levný ski-passy :),2
8110,0,zajímalo by mě kdo má čas jít na masáž od pondělí do pátku mezi 12-15h,2
8111,p,Já bych taky brala nějakej ten batoh :-),1
8112,p,"jooo tak to bude s příchutí kávy nebo něco když nás laikuje tassimo :D doufám, že bude rychle v prodeji :D",1
8113,0,já bych vám taky poslala kartičky mam jich docela dost moje identifikační číslo je : 1425841902,2
8114,p,"už mi mail dorazil, děkuji :-)",1
8115,0,"nápodobně:) , právě jsem pořídila dva za kredity z kola a jdu pokoušet ostatní",2
8116,n,"dobré,moje objednaná vůně nepřišla,už to bude týden :-(",0
8117,0,Nějaký herec ne?,2
8118,n,"tady je proste slaba konkurence,kdyby tu bylo 10 operatoru,to by se jinak snazili...",0
8119,0,takej fake na tom měsíci :DDD D,2
8120,p,úžasný. koukám tento rok je toho v zoo praha víc než dost nového malého. :-) A to je dobře. Tak at se želvičkám daří!!,1
8121,0,Tak to rozhodně... :) díky,2
8122,n,Vodafon se pro mě stala uzavřená společnost do které nepustí reálně myslící lidi. jak je nějaký problém nedá se řešit.,0
8123,0,"Myslím,že to problém není.Nedočetla jsem se v pravidlech,že by to mělo být nějak omezené na osobu.",2
8124,0,já bych prosila jeden:( aŤ mám povlečení,2
8125,0,"Akorat v te tabulce aktualni vítězu nemohla bych být i já, když vidím že momentálně sem na 3 místě, tak to vypada že tam nejsem, děkuji moc",2
8126,0,Chtělo by to tu cenu za psíka trochu snížit. Kolik stojí vstupnů pro děti a dospělé?,2
8127,p,Tak ať je hlavně zdravý a spokojený ;),1
8128,p,"Milá Andyno, moc děkuji :) Pěknou noc, Lukáš.",1
8129,n,marco a já psal že mi je vybere O2? Od vás je trapný reagovat na něco co jsem nenapsal,0
8130,p,"Zrychlený ""pojď mi hop"" je fakt super ... no já se lámu smíchy ještě teď",1
8131,0,"Vůně přírody, vůně mořského vánku, vůně mořské vody, vůně vášně a lásky...vůně Acqua di Gioia.",2
8132,p,To bych potřebovala jako sůl:-)),1
8133,0,Jak chrápe :D,2
8134,p,"Hodně štěstí,hodně zdraví :)",1
8135,n,"Aha, hm... :-/ A to jsem pevně věřil, že na tomto příspěvku dojde k navýšení FUP.",0
8136,p,Oříšková s hrozinky...dokáže mě uklidnit i povzbudit. Sakra právě došla =D <3,1
8137,0,dobry den jak zjistim puk kod na simce ja jsem stratil od simky papiry ja je tam ten puk kod dekuji za odpoved,2
8138,n,a Vodafoun co?Vodafoun samozřejmě mlčí jako vždy když se to nehodí.,0
8139,0,"Pokud se soutěže nezúčastní počet soutěžících dostatečný k udělení výhry účastníkovi 300. v pořadí, výhra propadá ve prospěch pořadatele.",2
8140,0,"mno, brečení na stránkách fb zase je veřejné - tzn. to narozdíl od mailu kamsi nelze úplně ignorovat....",2
8141,p,"Gratuluji Milko, a přeji ještě dlouhá a dobrá léta. A jinak Šťastné a veselé vánoce",1
8142,0,Dobré ráno líbí se vám ten rozhořčený dav ? :)),2
8143,n,Dostanu h.... :-( Ale pár desetikorun kreditu mi nadělit můžete :-) Kolik je přednabitá SIM karta ? 50 kč ?,0
8144,n,Fuj! Ta vaše plastelína není sýr z mléka !,0
8145,0,pokud mám kredit nemám potřebu si ho dobíjet :),2
8146,p,"Kukadla jak zrcadla :D jak by to na mě zamrkalo, hned mě to má na lopatě, mládě jedno :D",1
8147,n,V čem spočívají kouzelné úterky? V kouzelných a záhadných vysokých útratách? :D,0
8148,n,ale tahle nová kofola s pěnou už není tak dobrá :( s víc bublinkama bývala lepší...,0
8149,p,nejlepší čokoláda na světě,1
8150,p,"perfektni - dekuju moc - zvazim, na kdy je budu chtit.. :)",1
8151,0,"Dobry večer, je možné zjistit heslo pro komunikaci jinak než ze smlouvy",2
8152,n,a kdy bude reklama na sex s učiteli ? pedofílie se šíří ....,0
8153,n,"12 vstupů, to teda není permanetka :(",0
8154,p,kouzelný :-),1
8155,p,moc děkuji už jsem na to přišla :),1
8156,p,Na Zélandu nám začíná pomalu léto.. Strašně rád bych si dal studenou čepovanou kofolu :-),1
8157,0,Poslete mi nekdo aspon to H :D at v zivote aspon neco vyhraju ;D,2
8158,n,"Zdravím...Není u vás nějaká divoká karta...moc mě to mrzí, že jsem nepostoupil dále v zaměstnání snů:-(",0
8159,0,"taky si nejsem jistá jestli jsem vše napsala správně,no snad ano",2
8160,0,kolikrát je spíš těžší přežít víkend,2
8161,0,O výrobky značky apple ??? Kde,2
8162,p,"jj, děkuju :o)",1
8163,0,"áha a nemohli byste se nějak informovat, zda bude akce? Ostatní jsou právě za 490,-",2
8164,0,Už tady byly čtvrtí operátoři a zanikli během chvíle. Kde je takovej Ufon apod.? V ČR si nevybereme.,2
8165,n,Mnohem lepší je Sony Xperia S,0
8166,p,Ty nožičky:-)))),1
8167,p,Tak to je víc než pochvala:),1
8168,n,"nehorázně mě se*r že jsem tuto slevoakci prošvihl, jinak jsem si koupil aspon tři poukazy :(",0
8169,0,jak se jmenuje aplikace?,2
8170,0,"Pozor, akce v brzké době končí. Zorganizujte své přátele a přijďte si zahrát, třeba už o tomto víkendu.",2
8171,n,"Pane Novotný přiště si prosím přečtete ,co píšu a potom komentujte aspon pak si o Vás nebudeme myslet ,že jste pěkný VUL. ...",0
8172,p,Dozkoumáno vyřešeno... =) Mnohokrát děkuji za rychlost a ochotu...,1
8173,n,"zdechlí lidi,udělat si sami doma vajíčka :D:D",0
8174,0,Na řádky a pak na kostičky.,2
8175,0,Martin K. - To je odlesk na láhvi ;),2
8176,0,I objednávka za 1000 se dá kompletovat bez chyby a dá se posrat za 100. Záleží na člověku.; ),2
8177,0,"Dobrý den, odpovídají botky českému číslování, nebo když chci jedny z těch s otevřenou špičkou, tak mám volit velikost jinou? Děkuji",2
8178,0,raději na pívo :P,2
8179,0,TO Monika Řenčová: Kibíí už je nejmladší pražská gorilka Kiburek :o),2
8180,0,"Dobrý den,prosím Vás mohl byste mi říct kolik stojí nový displey na samsung wave 3",2
8181,0,dobrý den jabych měl zájem kdybyste byla tak hodná Identifikační číslo: 1768263327,2
8182,p,Také už mi přišla bonboniéra :) tak moc děkuji :),1
8183,n,"oh, který dement to vymyslel, běž si nechat seštelovat cvrka, už Ti to nepálí .-..",0
8184,0,Chtěl bych ho rozvázat:-),2
8185,0,Jan Štol : Výsledky se na webu zobrazují se zpožděním ..,2
8186,n,tak to by mělo být levnější a ne takhle drahý a ještě se závazkem,0
8187,0,Nějakou speciální příchuť ? ;),2
8188,n,Dáte tam někdy něco normálního ?,0
8189,0,"Dobrý den,máte to na mejlu :)",2
8190,n,Vdf dělá z lidí voly...definitivně...,0
8191,0,nechtel bych ji naštvat :-D,2
8192,0,Nový jičín :-),2
8193,0,"neříkám že mi nechutná, když nemám coca colu ale je to pravda.",2
8194,0,"...Sany,my se přece nehádáme,jen konstatujeme,že nám nedáváte kartičky :-)))))))))))))",2
8195,p,taky bych rada... ♥,1
8196,0,"No přeci protože je naše, ne nějaká hnusná americká přeslazená limonáda.=)",2
8197,p,"tak jo, díky :)",1
8198,p,lentilky nejvíc :D miluju....,1
8199,p,mile po ranu tež se přidavam ;),1
8200,n,"Je to zbytečnost, ráda chodím na váš web, na facebooku nejsem dennodenně.",0
8201,n,"Jj, taky mame s O2 sve ""prijemne"" zkusenosti. A vrcholem jsou velmi ""milí a ochotni"" zamestnanci!",0
8202,0,"a co tím získám, když pošlu životopis? :D",2
8203,p,Pěkná slečna :),1
8204,p,tak ten je užasnej:-),1
